date,lp,surface,latitude,longitude,dis24_cleaned,dis24_original
1983-04-18,29748.875,0.0,31.775000000000563,121.07499999999494,29748.875,29748.875
1983-04-19,35716.53,0.0,31.775000000000563,121.07499999999494,35716.53,35716.53
1983-04-20,42885.72,0.0,31.775000000000563,121.07499999999494,42885.72,42885.72
1983-04-21,49332.938,0.0,31.775000000000563,121.07499999999494,49332.938,49332.938
1983-04-22,53791.47,0.0,31.775000000000563,121.07499999999494,53791.47,53791.47
1983-04-23,56519.375,0.0,31.775000000000563,121.07499999999494,56519.375,56519.375
1983-04-24,57978.594,0.0,31.775000000000563,121.07499999999494,57978.594,57978.594
1983-04-25,58384.22,0.0,31.775000000000563,121.07499999999494,58384.22,58384.22
1983-04-26,57780.875,0.0,31.775000000000563,121.07499999999494,57780.875,57780.875
1983-04-27,56389.28,0.0,31.775000000000563,121.07499999999494,56389.28,56389.28
1983-04-28,55196.812,0.0,31.775000000000563,121.07499999999494,55196.812,55196.812
1983-04-29,56042.312,0.0,31.775000000000563,121.07499999999494,56042.312,56042.312
1983-04-30,58149.22,0.0,31.775000000000563,121.07499999999494,58149.22,58149.22
1983-05-01,60580.375,0.0,31.775000000000563,121.07499999999494,60580.375,60580.375
1983-05-02,62886.97,0.0,31.775000000000563,121.07499999999494,62886.97,62886.97
1983-05-03,64432.72,0.0,31.775000000000563,121.07499999999494,64432.72,64432.72
1983-05-04,64729.344,0.0,31.775000000000563,121.07499999999494,64729.344,64729.344
1983-05-05,64126.875,0.0,31.775000000000563,121.07499999999494,64126.875,64126.875
1983-05-06,63752.656,0.0,31.775000000000563,121.07499999999494,63752.656,63752.656
1983-05-07,64245.03,0.0,31.775000000000563,121.07499999999494,64245.03,64245.03
1983-05-08,65079.812,0.0,31.775000000000563,121.07499999999494,65079.812,65079.812
1983-05-09,65541.22,0.0,31.775000000000563,121.07499999999494,65541.22,65541.22
1983-05-10,64680.812,0.0,31.775000000000563,121.07499999999494,64680.812,64680.812
1983-05-11,63041.53,0.0,31.775000000000563,121.07499999999494,63041.53,63041.53
1983-05-12,62074.25,0.0,31.775000000000563,121.07499999999494,62074.25,62074.25
1983-05-13,62084.906,0.0,31.775000000000563,121.07499999999494,62084.906,62084.906
1983-05-14,62121.875,0.0,31.775000000000563,121.07499999999494,62121.875,62121.875
1983-05-15,61641.312,0.0,31.775000000000563,121.07499999999494,61641.312,61641.312
1983-05-16,62019.156,0.0,31.775000000000563,121.07499999999494,62019.156,62019.156
1983-05-17,63748.75,0.0,31.775000000000563,121.07499999999494,63748.75,63748.75
1983-05-18,66300.875,0.0,31.775000000000563,121.07499999999494,66300.875,66300.875
1983-05-19,69125.53,0.0,31.775000000000563,121.07499999999494,69125.53,69125.53
1983-05-20,70831.75,0.0,31.775000000000563,121.07499999999494,70831.75,70831.75
1983-05-21,71272.875,0.0,31.775000000000563,121.07499999999494,71272.875,71272.875
1983-05-22,70899.28,0.0,31.775000000000563,121.07499999999494,70899.28,70899.28
1983-05-23,69327.03,0.0,31.775000000000563,121.07499999999494,69327.03,69327.03
1983-05-24,66251.84,0.0,31.775000000000563,121.07499999999494,66251.84,66251.84
1983-05-25,62243.0,0.0,31.775000000000563,121.07499999999494,62243.0,62243.0
1983-05-26,57955.312,0.0,31.775000000000563,121.07499999999494,57955.312,57955.312
1983-05-27,53652.844,0.0,31.775000000000563,121.07499999999494,53652.844,53652.844
1983-05-28,49710.625,0.0,31.775000000000563,121.07499999999494,49710.625,49710.625
1983-05-29,46443.125,0.0,31.775000000000563,121.07499999999494,46443.125,46443.125
1983-05-30,44294.83,0.0,31.775000000000563,121.07499999999494,44294.83,44294.83
1983-05-31,44196.547,0.0,31.775000000000563,121.07499999999494,44196.547,44196.547
1983-06-01,46935.72,0.0,31.775000000000563,121.07499999999494,46935.72,46935.72
1983-06-02,53181.906,0.0,31.775000000000563,121.07499999999494,53181.906,53181.906
1983-06-03,62389.594,0.0,31.775000000000563,121.07499999999494,62389.594,62389.594
1983-06-04,70661.47,0.0,31.775000000000563,121.07499999999494,70661.47,70661.47
1983-06-05,77172.86,0.0,31.775000000000563,121.07499999999494,77172.86,77172.86
1983-06-06,81807.375,0.0,31.775000000000563,121.07499999999494,81807.375,81807.375
1983-06-07,82479.86,0.0,31.775000000000563,121.07499999999494,82479.86,82479.86
1983-06-08,79096.7,0.0,31.775000000000563,121.07499999999494,79096.7,79096.7
1983-06-09,73858.08,0.0,31.775000000000563,121.07499999999494,73858.08,73858.08
1983-06-10,68785.0,0.0,31.775000000000563,121.07499999999494,68785.0,68785.0
